scenario,calibration,exit_mode,replication,seed,survival_rate,mean_welfare
producer_signal,mid,exogenous,126,813695,1.0,48.7273
producer_signal,mid,exogenous,127,58656,1.0,49.3015
producer_signal,mid,exogenous,128,240175,1.0,52.3636
producer_signal,mid,exogenous,129,861723,1.0,45.2734
producer_signal,mid,exogenous,130,33660,1.0,50.6869
producer_signal,mid,exogenous,131,844152,1.0,49.4567
producer_signal,mid,exogenous,132,330777,1.0,45.9654
producer_signal,mid,exogenous,133,420652,1.0,53.6146
producer_signal,mid,exogenous,134,280747,1.0,49.6372
producer_signal,mid,exogenous,135,69404,1.0,56.3755
producer_signal,mid,exogenous,136,221232,1.0,44.2385
producer_signal,mid,exogenous,137,957493,1.0,48.3102
producer_signal,mid,exogenous,138,988713,1.0,49.5229
producer_signal,mid,exogenous,139,594732,1.0,52.7978
producer_signal,mid,exogenous,140,918939,1.0,55.2821
producer_signal,mid,exogenous,141,752788,1.0,54.5432
producer_signal,mid,exogenous,142,329964,1.0,40.2586
producer_signal,mid,exogenous,143,222956,1.0,55.364
producer_signal,mid,exogenous,144,687278,1.0,51.0845
producer_signal,mid,exogenous,145,523482,1.0,47.9681
producer_signal,mid,exogenous,146,414851,1.0,49.8213
producer_signal,mid,exogenous,147,927658,1.0,38.3792
producer_signal,mid,exogenous,148,958973,1.0,45.804
producer_signal,mid,exogenous,149,674080,1.0,50.8054
producer_signal,mid,exogenous,150,481142,1.0,49.0001
producer_signal,mid,exogenous,151,149812,1.0,42.1995
producer_signal,mid,exogenous,152,277747,1.0,40.332
producer_signal,mid,exogenous,153,146414,1.0,46.4898
producer_signal,mid,exogenous,154,258608,1.0,53.0135
producer_signal,mid,exogenous,155,781178,1.0,38.0281
producer_signal,mid,exogenous,156,588638,1.0,56.4704
producer_signal,mid,exogenous,157,565159,1.0,48.3617
producer_signal,mid,exogenous,158,275505,1.0,52.9923
producer_signal,mid,exogenous,159,783301,1.0,50.8062
producer_signal,mid,exogenous,160,612983,1.0,46.1917
producer_signal,mid,exogenous,161,449246,1.0,55.977
producer_signal,mid,exogenous,162,941436,1.0,42.5866
producer_signal,mid,exogenous,163,611879,1.0,47.9213
producer_signal,mid,exogenous,164,418802,1.0,52.4807
producer_signal,mid,exogenous,165,379581,1.0,47.1485
producer_signal,mid,exogenous,166,229975,1.0,58.9526
producer_signal,mid,exogenous,167,145052,1.0,40.9981
producer_signal,mid,exogenous,168,534278,1.0,49.9244
producer_signal,mid,exogenous,169,517489,1.0,58.5869
producer_signal,mid,exogenous,170,95326,1.0,50.4365
producer_signal,mid,exogenous,171,792496,1.0,33.7777
producer_signal,mid,exogenous,172,49406,1.0,48.5586
producer_signal,mid,exogenous,173,902932,1.0,40.5781
producer_signal,mid,exogenous,174,114976,1.0,47.8639
producer_signal,mid,exogenous,175,160266,1.0,45.7272
producer_signal,mid,exogenous,176,657925,1.0,56.2836
producer_signal,mid,exogenous,177,167754,1.0,53.4635
producer_signal,mid,exogenous,178,830556,1.0,52.4295
producer_signal,mid,exogenous,179,713537,1.0,42.4945
producer_signal,mid,exogenous,180,442667,1.0,50.8623
producer_signal,mid,exogenous,181,625381,1.0,45.7491
producer_signal,mid,exogenous,182,66614,1.0,45.5022
producer_signal,mid,exogenous,183,403458,1.0,42.3319
producer_signal,mid,exogenous,184,400157,1.0,43.5157
producer_signal,mid,exogenous,185,624835,1.0,45.8503
producer_signal,mid,exogenous,186,490786,1.0,46.1516
producer_signal,mid,exogenous,187,554817,1.0,55.0346
producer_signal,mid,exogenous,188,263627,1.0,47.0857
producer_signal,mid,exogenous,189,580100,1.0,46.1665
producer_signal,mid,exogenous,190,902593,1.0,43.6361
producer_signal,mid,exogenous,191,988211,1.0,48.0748
producer_signal,mid,exogenous,192,12039,1.0,48.2241
producer_signal,mid,exogenous,193,713329,1.0,51.484
producer_signal,mid,exogenous,194,755732,1.0,57.9942
producer_signal,mid,exogenous,195,120117,1.0,48.4162
producer_signal,mid,exogenous,196,714826,1.0,50.7297
producer_signal,mid,exogenous,197,927768,1.0,54.3191
producer_signal,mid,exogenous,198,563055,1.0,50.0895
producer_signal,mid,exogenous,199,787353,1.0,36.6654
cooperative,mid,endogenous,0,670488,0.5333,25.2005
cooperative,mid,endogenous,1,116740,0.8,36.8476
cooperative,mid,endogenous,2,26226,0.9,36.0947
cooperative,mid,endogenous,3,777573,0.9667,35.5734
cooperative,mid,endogenous,4,288390,0.8333,41.9855
cooperative,mid,endogenous,5,256788,0.5,17.2923
cooperative,mid,endogenous,6,234054,0.5,21.0792
cooperative,mid,endogenous,7,146317,0.7667,37.2559
cooperative,mid,endogenous,8,772247,0.6667,33.7188
cooperative,mid,endogenous,9,107474,0.8,33.3477
cooperative,mid,endogenous,10,709571,0.6,34.9253
cooperative,mid,endogenous,11,776647,0.8333,34.7943
cooperative,mid,endogenous,12,935519,0.8,27.1125
cooperative,mid,endogenous,13,571859,0.8333,31.2376
cooperative,mid,endogenous,14,91162,0.4,15.6652
cooperative,mid,endogenous,15,619177,0.4333,21.8939
cooperative,mid,endogenous,16,442418,0.9667,32.1349
cooperative,mid,endogenous,17,33327,0.9,31.3186
cooperative,mid,endogenous,18,31245,0.9333,40.0445
cooperative,mid,endogenous,19,98247,0.9333,40.5369
cooperative,mid,endogenous,20,229259,0.9667,33.9707
cooperative,mid,endogenous,21,243963,0.7667,27.3608
cooperative,mid,endogenous,22,529904,0.6667,29.8816
cooperative,mid,endogenous,23,631263,0.4667,30.2579
cooperative,mid,endogenous,24,27825,0.8333,18.8598
cooperative,mid,endogenous,25,588509,0.8333,34.0923
cooperative,mid,endogenous,26,208497,0.6333,27.9958
cooperative,mid,endogenous,27,750801,0.7333,37.202
cooperative,mid,endogenous,28,681454,0.6667,36.5988
cooperative,mid,endogenous,29,735393,0.4667,24.9983
cooperative,mid,endogenous,30,571413,0.7,31.0374
cooperative,mid,endogenous,31,439899,0.6333,40.02
cooperative,mid,endogenous,32,231149,0.7,19.551
cooperative,mid,endogenous,33,471030,0.6,27.5433
cooperative,mid,endogenous,34,617890,0.9667,28.9638
cooperative,mid,endogenous,35,291705,0.4,32.3158
cooperative,mid,endogenous,36,848750,0.7,33.2694
cooperative,mid,endogenous,37,911528,0.7667,33.6907
cooperative,mid,endogenous,38,6815,0.7333,24.0245
cooperative,mid,endogenous,39,795668,0.8667,40.7485
cooperative,mid,endogenous,40,844963,0.8333,31.1494
cooperative,mid,endogenous,41,167415,0.8667,31.4955
cooperative,mid,endogenous,42,732053,0.8667,41.3261
cooperative,mid,endogenous,43,443144,0.6333,29.3709
cooperative,mid,endogenous,44,356779,0.8333,33.6947
cooperative,mid,endogenous,45,291370,0.7667,44.1612
cooperative,mid,endogenous,46,163033,0.6,28.8176
cooperative,mid,endogenous,47,225773,0.6667,35.0738
cooperative,mid,endogenous,48,800582,0.9333,43.6154
cooperative,mid,endogenous,49,352945,0.8,34.1966
cooperative,mid,endogenous,50,107176,0.8,38.9377
cooperative,mid,endogenous,51,97252,0.8,36.0279
cooperative,mid,endogenous,52,398383,0.7667,26.8743
cooperative,mid,endogenous,53,101415,0.9667,22.0225
cooperative,mid,endogenous,54,376418,0.7333,32.1545
cooperative,mid,endogenous,55,888663,0.5333,24.3406
cooperative,mid,endogenous,56,360664,0.9667,37.4706
cooperative,mid,endogenous,57,633053,0.3667,22.3663
cooperative,mid,endogenous,58,277371,0.8667,33.7098
cooperative,mid,endogenous,59,846336,0.9333,32.7159
cooperative,mid,endogenous,60,45562,0.8,28.0855
cooperative,mid,endogenous,61,765180,0.5333,23.954
cooperative,mid,endogenous,62,481742,0.6667,28.9655
cooperative,mid,endogenous,63,562276,0.7667,23.8373
cooperative,mid,endogenous,64,130890,0.7333,32.9832
cooperative,mid,endogenous,65,967097,0.7667,32.8398
cooperative,mid,endogenous,66,396923,0.5333,18.5073
cooperative,mid,endogenous,67,82628,0.9,42.78
cooperative,mid,endogenous,68,578857,0.8,32.6014
cooperative,mid,endogenous,69,307420,0.5,31.815
cooperative,mid,endogenous,70,869694,0.7,35.2048
cooperative,mid,endogenous,71,659177,0.6667,23.9786
cooperative,mid,endogenous,72,648565,0.6667,18.1959
cooperative,mid,endogenous,73,928464,0.6667,26.1718
cooperative,mid,endogenous,74,903566,0.9333,25.3083
cooperative,mid,endogenous,75,379202,0.4,23.969
cooperative,mid,endogenous,76,605398,0.9667,41.2439
cooperative,mid,endogenous,77,201630,0.9,27.057
cooperative,mid,endogenous,78,738798,0.6,24.3762
cooperative,mid,endogenous,79,72934,0.8,30.2584
cooperative,mid,endogenous,80,48051,0.5667,34.8806
cooperative,mid,endogenous,81,693385,0.8333,28.89
cooperative,mid,endogenous,82,238969,0.9,35.7159
cooperative,mid,endogenous,83,810621,0.5667,21.3777
cooperative,mid,endogenous,84,303446,0.5,31.8024
cooperative,mid,endogenous,85,83668,0.6,26.1922
cooperative,mid,endogenous,86,896866,0.7,38.8152
cooperative,mid,endogenous,87,244099,0.8667,39.0555
cooperative,mid,endogenous,88,908574,0.8667,29.2486
cooperative,mid,endogenous,89,105908,0.7667,31.9953
cooperative,mid,endogenous,90,398592,0.7667,29.3249
cooperative,mid,endogenous,91,291477,0.9667,38.0453
cooperative,mid,endogenous,92,475436,0.3667,18.8272
cooperative,mid,endogenous,93,666564,0.9333,46.5261
cooperative,mid,endogenous,94,874629,0.4333,26.6933
cooperative,mid,endogenous,95,382555,0.8,25.3164
cooperative,mid,endogenous,96,170556,0.7,30.5529
cooperative,mid,endogenous,97,388163,0.8,27.0293
cooperative,mid,endogenous,98,372529,0.5667,42.4427
cooperative,mid,endogenous,99,219685,0.9333,42.5189
cooperative,mid,endogenous,100,702730,0.7,30.6535
cooperative,mid,endogenous,101,279947,0.8,33.4921
cooperative,mid,endogenous,102,735912,0.6667,30.9124
cooperative,mid,endogenous,103,982154,0.8333,41.0033
cooperative,mid,endogenous,104,716752,0.5667,26.5977
cooperative,mid,endogenous,105,679515,0.5667,24.9182
cooperative,mid,endogenous,106,74871,0.9333,34.7269
cooperative,mid,endogenous,107,638721,0.9333,30.8577
cooperative,mid,endogenous,108,665823,0.8667,19.4968
cooperative,mid,endogenous,109,179452,0.5333,24.5251
cooperative,mid,endogenous,110,560087,0.2333,18.7232
cooperative,mid,endogenous,111,764545,0.9333,38.2887
cooperative,mid,endogenous,112,256703,0.9333,25.7847
cooperative,mid,endogenous,113,171340,0.5333,25.064
cooperative,mid,endogenous,114,484715,0.7,38.5761
cooperative,mid,endogenous,115,397888,0.5667,37.5749
cooperative,mid,endogenous,116,283061,0.4333,19.1945
cooperative,mid,endogenous,117,970343,0.3667,30.622
cooperative,mid,endogenous,118,671089,0.6333,30.4952
cooperative,mid,endogenous,119,721591,0.5,15.7643
cooperative,mid,endogenous,120,584005,0.5,23.1661
cooperative,mid,endogenous,121,230284,0.8333,25.8651
cooperative,mid,endogenous,122,717871,0.7333,34.4249
cooperative,mid,endogenous,123,340036,0.7333,31.9573
cooperative,mid,endogenous,124,883795,0.9333,35.7444
cooperative,mid,endogenous,125,805636,0.9333,30.8705
cooperative,mid,endogenous,126,813695,0.6,27.472
cooperative,mid,endogenous,127,58656,0.6333,22.3125
cooperative,mid,endogenous,128,240175,0.3667,18.961
cooperative,mid,endogenous,129,861723,0.5333,32.8383
cooperative,mid,endogenous,130,33660,0.8667,28.3905
cooperative,mid,endogenous,131,844152,0.6333,31.0501
cooperative,mid,endogenous,132,330777,0.8667,31.3446
cooperative,mid,endogenous,133,420652,0.4667,30.137
cooperative,mid,endogenous,134,280747,0.8,40.2842
cooperative,mid,endogenous,135,69404,0.8667,24.0345
cooperative,mid,endogenous,136,221232,0.6333,24.1473
cooperative,mid,endogenous,137,957493,0.4667,18.0574
cooperative,mid,endogenous,138,988713,0.8333,30.8371
cooperative,mid,endogenous,139,594732,0.9667,37.1533
cooperative,mid,endogenous,140,918939,0.8,37.2241
cooperative,mid,endogenous,141,752788,0.8667,36.4492
cooperative,mid,endogenous,142,329964,0.7667,24.5992
cooperative,mid,endogenous,143,222956,0.8333,39.2986
cooperative,mid,endogenous,144,687278,0.6333,27.2988
cooperative,mid,endogenous,145,523482,0.9333,26.467
cooperative,mid,endogenous,146,414851,0.7,20.1513
cooperative,mid,endogenous,147,927658,0.6333,26.268
cooperative,mid,endogenous,148,958973,0.9667,36.7817
cooperative,mid,endogenous,149,674080,0.5333,35.0296
cooperative,mid,endogenous,150,481142,0.7333,26.2059
cooperative,mid,endogenous,151,149812,0.9333,37.9544
cooperative,mid,endogenous,152,277747,0.7,33.6953
cooperative,mid,endogenous,153,146414,0.6,26.578
cooperative,mid,endogenous,154,258608,1.0,49.3697
cooperative,mid,endogenous,155,781178,0.9,36.2029
cooperative,mid,endogenous,156,588638,0.8,31.6559
cooperative,mid,endogenous,157,565159,0.9,24.4626
cooperative,mid,endogenous,158,275505,0.6333,33.0923
cooperative,mid,endogenous,159,783301,0.6,33.7858
cooperative,mid,endogenous,160,612983,0.8333,34.7344
cooperative,mid,endogenous,161,449246,0.8,37.741
cooperative,mid,endogenous,162,941436,0.5667,25.349
cooperative,mid,endogenous,163,611879,0.6333,30.0738
cooperative,mid,endogenous,164,418802,0.8667,32.6889
cooperative,mid,endogenous,165,379581,0.8333,40.752
cooperative,mid,endogenous,166,229975,0.7333,23.8361
cooperative,mid,endogenous,167,145052,0.8333,32.2033
cooperative,mid,endogenous,168,534278,0.8667,41.3545
cooperative,mid,endogenous,169,517489,0.4667,26.7832
cooperative,mid,endogenous,170,95326,0.6,29.5621
cooperative,mid,endogenous,171,792496,0.9,22.0683
cooperative,mid,endogenous,172,49406,0.6667,22.5145
cooperative,mid,endogenous,173,902932,0.9,36.7057
cooperative,mid,endogenous,174,114976,0.7333,25.2451
cooperative,mid,endogenous,175,160266,0.9333,32.4109
cooperative,mid,endogenous,176,657925,0.5667,25.6292
cooperative,mid,endogenous,177,167754,0.9667,37.0891
cooperative,mid,endogenous,178,830556,0.9,34.2859
cooperative,mid,endogenous,179,713537,0.6667,39.0787
cooperative,mid,endogenous,180,442667,0.7333,35.8951
cooperative,mid,endogenous,181,625381,0.7667,39.6775
cooperative,mid,endogenous,182,66614,0.8,38.1554
cooperative,mid,endogenous,183,403458,0.9,36.4944
cooperative,mid,endogenous,184,400157,1.0,37.3609
cooperative,mid,endogenous,185,624835,0.6667,26.902
cooperative,mid,endogenous,186,490786,0.6,29.0872
cooperative,mid,endogenous,187,554817,0.6,29.517
cooperative,mid,endogenous,188,263627,0.8333,32.2858
cooperative,mid,endogenous,189,580100,0.8667,28.3209
cooperative,mid,endogenous,190,902593,0.7667,34.7187
cooperative,mid,endogenous,191,988211,0.5,27.8291
cooperative,mid,endogenous,192,12039,0.9333,33.4545
cooperative,mid,endogenous,193,713329,1.0,37.2216
cooperative,mid,endogenous,194,755732,0.6,31.367
cooperative,mid,endogenous,195,120117,0.6333,36.3462
cooperative,mid,endogenous,196,714826,0.7333,22.8984
cooperative,mid,endogenous,197,927768,0.3667,27.292
cooperative,mid,endogenous,198,563055,0.6333,33.0737
cooperative,mid,endogenous,199,787353,0.8333,32.2558
cooperative,mid,exogenous,0,670488,1.0,34.9618
cooperative,mid,exogenous,1,116740,1.0,44.892
cooperative,mid,exogenous,2,26226,1.0,38.1541
cooperative,mid,exogenous,3,777573,1.0,35.6749
cooperative,mid,exogenous,4,288390,1.0,43.4978
cooperative,mid,exogenous,5,256788,1.0,27.6284
cooperative,mid,exogenous,6,234054,1.0,30.2843
cooperative,mid,exogenous,7,146317,1.0,41.681
cooperative,mid,exogenous,8,772247,1.0,40.1412
cooperative,mid,exogenous,9,107474,1.0,34.0315
cooperative,mid,exogenous,10,709571,1.0,44.9411
cooperative,mid,exogenous,11,776647,1.0,36.5235
cooperative,mid,exogenous,12,935519,1.0,29.0769
cooperative,mid,exogenous,13,571859,1.0,36.8188
cooperative,mid,exogenous,14,91162,1.0,29.7533
cooperative,mid,exogenous,15,619177,1.0,23.5167
cooperative,mid,exogenous,16,442418,1.0,33.8848
cooperative,mid,exogenous,17,33327,1.0,33.5746
cooperative,mid,exogenous,18,31245,1.0,42.5802
cooperative,mid,exogenous,19,98247,1.0,41.9375
cooperative,mid,exogenous,20,229259,1.0,35.1784
cooperative,mid,exogenous,21,243963,1.0,30.6241
cooperative,mid,exogenous,22,529904,1.0,34.9142
cooperative,mid,exogenous,23,631263,1.0,41.8673
cooperative,mid,exogenous,24,27825,1.0,19.7884
cooperative,mid,exogenous,25,588509,1.0,36.9915
cooperative,mid,exogenous,26,208497,1.0,29.5348
cooperative,mid,exogenous,27,750801,1.0,44.4031
cooperative,mid,exogenous,28,681454,1.0,41.1795
cooperative,mid,exogenous,29,735393,1.0,35.4206
cooperative,mid,exogenous,30,571413,1.0,32.4419
cooperative,mid,exogenous,31,439899,1.0,47.9569
cooperative,mid,exogenous,32,231149,1.0,22.2895
cooperative,mid,exogenous,33,471030,1.0,33.5551
cooperative,mid,exogenous,34,617890,1.0,30.425
cooperative,mid,exogenous,35,291705,1.0,50.9154
cooperative,mid,exogenous,36,848750,1.0,35.7253
cooperative,mid,exogenous,37,911528,1.0,35.4266
cooperative,mid,exogenous,38,6815,1.0,28.106
cooperative,mid,exogenous,39,795668,1.0,45.6005
cooperative,mid,exogenous,40,844963,1.0,33.6346
cooperative,mid,exogenous,41,167415,1.0,35.286
cooperative,mid,exogenous,42,732053,1.0,43.1163
cooperative,mid,exogenous,43,443144,1.0,34.3383
cooperative,mid,exogenous,44,356779,1.0,36.1094
cooperative,mid,exogenous,45,291370,1.0,45.0986
cooperative,mid,exogenous,46,163033,1.0,35.0488
cooperative,mid,exogenous,47,225773,1.0,37.0002
cooperative,mid,exogenous,48,800582,1.0,46.5763
cooperative,mid,exogenous,49,352945,1.0,35.6079
cooperative,mid,exogenous,50,107176,1.0,45.4057
cooperative,mid,exogenous,51,97252,1.0,37.4962
cooperative,mid,exogenous,52,398383,1.0,33.3089
cooperative,mid,exogenous,53,101415,1.0,22.4642
cooperative,mid,exogenous,54,376418,1.0,37.9344
cooperative,mid,exogenous,55,888663,1.0,32.0096
cooperative,mid,exogenous,56,360664,1.0,37.3483
cooperative,mid,exogenous,57,633053,1.0,39.2751
cooperative,mid,exogenous,58,277371,1.0,35.536
cooperative,mid,exogenous,59,846336,1.0,36.6042
cooperative,mid,exogenous,60,45562,1.0,31.5042
cooperative,mid,exogenous,61,765180,1.0,34.7294
cooperative,mid,exogenous,62,481742,1.0,33.7743
cooperative,mid,exogenous,63,562276,1.0,28.3686
cooperative,mid,exogenous,64,130890,1.0,36.3463
cooperative,mid,exogenous,65,967097,1.0,37.3389
cooperative,mid,exogenous,66,396923,1.0,26.3365
cooperative,mid,exogenous,67,82628,1.0,45.9174
cooperative,mid,exogenous,68,578857,1.0,38.3334
cooperative,mid,exogenous,69,307420,1.0,37.9997
cooperative,mid,exogenous,70,869694,1.0,45.2273
cooperative,mid,exogenous,71,659177,1.0,29.8608
cooperative,mid,exogenous,72,648565,1.0,22.3488
cooperative,mid,exogenous,73,928464,1.0,28.6073
cooperative,mid,exogenous,74,903566,1.0,24.9033
cooperative,mid,exogenous,75,379202,1.0,39.915
cooperative,mid,exogenous,76,605398,1.0,41.6608
cooperative,mid,exogenous,77,201630,1.0,27.9579
cooperative,mid,exogenous,78,738798,1.0,28.8957
cooperative,mid,exogenous,79,72934,1.0,34.4222
cooperative,mid,exogenous,80,48051,1.0,42.6696
cooperative,mid,exogenous,81,693385,1.0,30.0496
cooperative,mid,exogenous,82,238969,1.0,36.9025
cooperative,mid,exogenous,83,810621,1.0,28.3366
cooperative,mid,exogenous,84,303446,1.0,44.1681
cooperative,mid,exogenous,85,83668,1.0,29.6274
cooperative,mid,exogenous,86,896866,1.0,43.5173
cooperative,mid,exogenous,87,244099,1.0,41.2663
cooperative,mid,exogenous,88,908574,1.0,30.4753
cooperative,mid,exogenous,89,105908,1.0,34.4699
cooperative,mid,exogenous,90,398592,1.0,31.9379
cooperative,mid,exogenous,91,291477,1.0,39.5483
cooperative,mid,exogenous,92,475436,1.0,32.1511
cooperative,mid,exogenous,93,666564,1.0,48.2826
cooperative,mid,exogenous,94,874629,1.0,44.7998
cooperative,mid,exogenous,95,382555,1.0,28.1743
cooperative,mid,exogenous,96,170556,1.0,37.7274
cooperative,mid,exogenous,97,388163,1.0,30.1643
cooperative,mid,exogenous,98,372529,1.0,46.3221
cooperative,mid,exogenous,99,219685,1.0,44.1061
cooperative,mid,exogenous,100,702730,1.0,35.5738
cooperative,mid,exogenous,101,279947,1.0,39.0258
cooperative,mid,exogenous,102,735912,1.0,40.1688
cooperative,mid,exogenous,103,982154,1.0,44.2769
cooperative,mid,exogenous,104,716752,1.0,33.4904
cooperative,mid,exogenous,105,679515,1.0,33.6913
cooperative,mid,exogenous,106,74871,1.0,36.0974
cooperative,mid,exogenous,107,638721,1.0,31.7295
cooperative,mid,exogenous,108,665823,1.0,22.7652
cooperative,mid,exogenous,109,179452,1.0,33.6162
cooperative,mid,exogenous,110,560087,1.0,44.8468
cooperative,mid,exogenous,111,764545,1.0,40.717
cooperative,mid,exogenous,112,256703,1.0,26.6646
cooperative,mid,exogenous,113,171340,1.0,35.2371
cooperative,mid,exogenous,114,484715,1.0,42.7708
cooperative,mid,exogenous,115,397888,1.0,45.6269
cooperative,mid,exogenous,116,283061,1.0,29.3652
cooperative,mid,exogenous,117,970343,1.0,36.4259
cooperative,mid,exogenous,118,671089,1.0,40.3463
cooperative,mid,exogenous,119,721591,1.0,23.8576
cooperative,mid,exogenous,120,584005,1.0,33.9939
cooperative,mid,exogenous,121,230284,1.0,28.7507
cooperative,mid,exogenous,122,717871,1.0,43.5365
cooperative,mid,exogenous,123,340036,1.0,33.1798
cooperative,mid,exogenous,124,883795,1.0,36.0483
cooperative,mid,exogenous,125,805636,1.0,31.3288
cooperative,mid,exogenous,126,813695,1.0,37.3317
cooperative,mid,exogenous,127,58656,1.0,27.9182
cooperative,mid,exogenous,128,240175,1.0,21.1767
cooperative,mid,exogenous,129,861723,1.0,44.6767
cooperative,mid,exogenous,130,33660,1.0,31.6396
cooperative,mid,exogenous,131,844152,1.0,45.3775
cooperative,mid,exogenous,132,330777,1.0,33.0349
cooperative,mid,exogenous,133,420652,1.0,37.8576
cooperative,mid,exogenous,134,280747,1.0,39.6969
cooperative,mid,exogenous,135,69404,1.0,24.2626
cooperative,mid,exogenous,136,221232,1.0,30.1614
cooperative,mid,exogenous,137,957493,1.0,30.1722
cooperative,mid,exogenous,138,988713,1.0,33.6805
cooperative,mid,exogenous,139,594732,1.0,38.3
cooperative,mid,exogenous,140,918939,1.0,41.5883
cooperative,mid,exogenous,141,752788,1.0,37.6024
cooperative,mid,exogenous,142,329964,1.0,28.0249
cooperative,mid,exogenous,143,222956,1.0,41.8027
cooperative,mid,exogenous,144,687278,1.0,36.271
cooperative,mid,exogenous,145,523482,1.0,28.7499
cooperative,mid,exogenous,146,414851,1.0,25.4634
cooperative,mid,exogenous,147,927658,1.0,28.6989
cooperative,mid,exogenous,148,958973,1.0,37.8734
cooperative,mid,exogenous,149,674080,1.0,39.4512
cooperative,mid,exogenous,150,481142,1.0,28.5692
cooperative,mid,exogenous,151,149812,1.0,37.8986
cooperative,mid,exogenous,152,277747,1.0,37.2016
cooperative,mid,exogenous,153,146414,1.0,35.7565
cooperative,mid,exogenous,154,258608,1.0,49.5697
cooperative,mid,exogenous,155,781178,1.0,39.3232
cooperative,mid,exogenous,156,588638,1.0,35.2889
cooperative,mid,exogenous,157,565159,1.0,25.3121
cooperative,mid,exogenous,158,275505,1.0,36.4113
cooperative,mid,exogenous,159,783301,1.0,39.7489
cooperative,mid,exogenous,160,612983,1.0,36.6189
cooperative,mid,exogenous,161,449246,1.0,40.168
cooperative,mid,exogenous,162,941436,1.0,33.8122
cooperative,mid,exogenous,163,611879,1.0,39.8499
cooperative,mid,exogenous,164,418802,1.0,35.2303
cooperative,mid,exogenous,165,379581,1.0,42.5783
cooperative,mid,exogenous,166,229975,1.0,30.2298
cooperative,mid,exogenous,167,145052,1.0,34.6545
cooperative,mid,exogenous,168,534278,1.0,43.101
cooperative,mid,exogenous,169,517489,1.0,34.0634
cooperative,mid,exogenous,170,95326,1.0,36.4419
cooperative,mid,exogenous,171,792496,1.0,21.1167
cooperative,mid,exogenous,172,49406,1.0,25.9886
cooperative,mid,exogenous,173,902932,1.0,39.1811
cooperative,mid,exogenous,174,114976,1.0,30.0367
cooperative,mid,exogenous,175,160266,1.0,32.5038
cooperative,mid,exogenous,176,657925,1.0,43.4543
cooperative,mid,exogenous,177,167754,1.0,37.9544
cooperative,mid,exogenous,178,830556,1.0,36.5455
cooperative,mid,exogenous,179,713537,1.0,49.1128
cooperative,mid,exogenous,180,442667,1.0,44.6489
cooperative,mid,exogenous,181,625381,1.0,42.0539
cooperative,mid,exogenous,182,66614,1.0,39.2785
cooperative,mid,exogenous,183,403458,1.0,37.4047
cooperative,mid,exogenous,184,400157,1.0,37.7195
cooperative,mid,exogenous,185,624835,1.0,32.9239
cooperative,mid,exogenous,186,490786,1.0,38.4686
cooperative,mid,exogenous,187,554817,1.0,38.3731
cooperative,mid,exogenous,188,263627,1.0,34.9649
cooperative,mid,exogenous,189,580100,1.0,31.5409
cooperative,mid,exogenous,190,902593,1.0,38.8236
cooperative,mid,exogenous,191,988211,1.0,29.2851
cooperative,mid,exogenous,192,12039,1.0,34.3502
cooperative,mid,exogenous,193,713329,1.0,36.2922
cooperative,mid,exogenous,194,755732,1.0,43.4126
cooperative,mid,exogenous,195,120117,1.0,40.4688
cooperative,mid,exogenous,196,714826,1.0,27.2177
cooperative,mid,exogenous,197,927768,1.0,40.945
cooperative,mid,exogenous,198,563055,1.0,43.2621
cooperative,mid,exogenous,199,787353,1.0,33.8501
supplier_training,mid,endogenous,0,670488,0.3667,62.3047
supplier_training,mid,endogenous,1,116740,0.9,83.4265
supplier_training,mid,endogenous,2,26226,0.4667,59.8638
supplier_training,mid,endogenous,3,777573,0.9,85.8559
supplier_training,mid,endogenous,4,288390,0.7333,83.2676
supplier_training,mid,endogenous,5,256788,0.7667,76.1892
supplier_training,mid,endogenous,6,234054,0.5667,60.644
supplier_training,mid,endogenous,7,146317,0.8333,82.032
supplier_training,mid,endogenous,8,772247,0.6667,76.4434
supplier_training,mid,endogenous,9,107474,0.9667,93.1853
supplier_training,mid,endogenous,10,709571,0.6333,70.3888
supplier_training,mid,endogenous,11,776647,0.9,88.9951
supplier_training,mid,endogenous,12,935519,0.8333,82.1066
supplier_training,mid,endogenous,13,571859,0.8333,82.4008
supplier_training,mid,endogenous,14,91162,0.5333,52.3822
supplier_training,mid,endogenous,15,619177,0.6667,84.6844
supplier_training,mid,endogenous,16,442418,0.9667,90.2162
supplier_training,mid,endogenous,17,33327,0.9,89.7136
supplier_training,mid,endogenous,18,31245,0.9,86.9097
supplier_training,mid,endogenous,19,98247,0.9333,86.8537
supplier_training,mid,endogenous,20,229259,0.9667,91.3272
supplier_training,mid,endogenous,21,243963,0.7333,84.5359
supplier_training,mid,endogenous,22,529904,0.8,83.8811
supplier_training,mid,endogenous,23,631263,0.6667,76.3195
supplier_training,mid,endogenous,24,27825,0.5667,70.1965
supplier_training,mid,endogenous,25,588509,0.7333,79.9892
supplier_training,mid,endogenous,26,208497,0.7,83.5371
supplier_training,mid,endogenous,27,750801,0.8,85.554
supplier_training,mid,endogenous,28,681454,0.5,75.8216
supplier_training,mid,endogenous,29,735393,0.3,59.7498
supplier_training,mid,endogenous,30,571413,0.5333,73.8628
supplier_training,mid,endogenous,31,439899,0.7333,85.4585
supplier_training,mid,endogenous,32,231149,0.7,71.1796
supplier_training,mid,endogenous,33,471030,0.7,78.0259
supplier_training,mid,endogenous,34,617890,0.9667,90.0668
