scenario,calibration,exit_mode,replication,seed,survival_rate,mean_welfare
cumulative_policy,mid,endogenous,12,935519,0.8,107.9506
cumulative_policy,mid,endogenous,13,571859,0.8333,105.0583
cumulative_policy,mid,endogenous,14,91162,0.4,55.2268
cumulative_policy,mid,endogenous,15,619177,0.4333,107.6935
cumulative_policy,mid,endogenous,16,442418,0.9667,122.51
cumulative_policy,mid,endogenous,17,33327,0.9,111.3071
cumulative_policy,mid,endogenous,18,31245,0.9333,116.9619
cumulative_policy,mid,endogenous,19,98247,0.9333,114.7938
cumulative_policy,mid,endogenous,20,229259,0.9667,114.2264
cumulative_policy,mid,endogenous,21,243963,0.7667,107.1994
cumulative_policy,mid,endogenous,22,529904,0.6667,98.668
cumulative_policy,mid,endogenous,23,631263,0.4667,87.2178
cumulative_policy,mid,endogenous,24,27825,0.8333,104.3543
cumulative_policy,mid,endogenous,25,588509,0.8333,111.7363
cumulative_policy,mid,endogenous,26,208497,0.6333,107.0364
cumulative_policy,mid,endogenous,27,750801,0.7333,101.6325
cumulative_policy,mid,endogenous,28,681454,0.6667,104.2016
cumulative_policy,mid,endogenous,29,735393,0.4667,88.9309
cumulative_policy,mid,endogenous,30,571413,0.7,110.0518
cumulative_policy,mid,endogenous,31,439899,0.6333,103.9715
cumulative_policy,mid,endogenous,32,231149,0.7,102.7337
cumulative_policy,mid,endogenous,33,471030,0.6,90.822
cumulative_policy,mid,endogenous,34,617890,0.9667,116.472
cumulative_policy,mid,endogenous,35,291705,0.4,76.4944
cumulative_policy,mid,endogenous,36,848750,0.7,106.6784
cumulative_policy,mid,endogenous,37,911528,0.7667,112.5542
cumulative_policy,mid,endogenous,38,6815,0.7333,105.428
cumulative_policy,mid,endogenous,39,795668,0.8667,108.1509
cumulative_policy,mid,endogenous,40,844963,0.8333,105.3858
cumulative_policy,mid,endogenous,41,167415,0.8667,105.884
cumulative_policy,mid,endogenous,42,732053,0.8667,109.8675
cumulative_policy,mid,endogenous,43,443144,0.6333,99.1095
cumulative_policy,mid,endogenous,44,356779,0.8333,104.5648
cumulative_policy,mid,endogenous,45,291370,0.7667,118.0287
cumulative_policy,mid,endogenous,46,163033,0.6,101.9367
cumulative_policy,mid,endogenous,47,225773,0.6667,111.6303
cumulative_policy,mid,endogenous,48,800582,0.9333,116.1585
cumulative_policy,mid,endogenous,49,352945,0.8,113.0256
cumulative_policy,mid,endogenous,50,107176,0.8,105.982
cumulative_policy,mid,endogenous,51,97252,0.8,113.2082
cumulative_policy,mid,endogenous,52,398383,0.7667,98.6263
cumulative_policy,mid,endogenous,53,101415,0.9667,117.2934
cumulative_policy,mid,endogenous,54,376418,0.7333,104.1657
cumulative_policy,mid,endogenous,55,888663,0.5333,92.2921
cumulative_policy,mid,endogenous,56,360664,0.9667,119.1581
cumulative_policy,mid,endogenous,57,633053,0.3667,67.5609
cumulative_policy,mid,endogenous,58,277371,0.8667,113.8968
cumulative_policy,mid,endogenous,59,846336,0.9333,115.922
cumulative_policy,mid,endogenous,60,45562,0.8,107.211
cumulative_policy,mid,endogenous,61,765180,0.5333,82.109
cumulative_policy,mid,endogenous,62,481742,0.6667,103.4152
cumulative_policy,mid,endogenous,63,562276,0.7667,96.4798
cumulative_policy,mid,endogenous,64,130890,0.7333,107.9653
cumulative_policy,mid,endogenous,65,967097,0.7667,105.2706
cumulative_policy,mid,endogenous,66,396923,0.5333,83.6545
cumulative_policy,mid,endogenous,67,82628,0.9,113.1583
cumulative_policy,mid,endogenous,68,578857,0.8,102.7877
cumulative_policy,mid,endogenous,69,307420,0.5,101.2425
cumulative_policy,mid,endogenous,70,869694,0.7,91.752
cumulative_policy,mid,endogenous,71,659177,0.6667,94.7805
cumulative_policy,mid,endogenous,72,648565,0.6667,99.0184
cumulative_policy,mid,endogenous,73,928464,0.6667,105.8277
cumulative_policy,mid,endogenous,74,903566,0.9333,118.0654
cumulative_policy,mid,endogenous,75,379202,0.4,68.9813
cumulative_policy,mid,endogenous,76,605398,0.9667,120.5513
cumulative_policy,mid,endogenous,77,201630,0.9,113.6323
cumulative_policy,mid,endogenous,78,738798,0.6,95.1098
cumulative_policy,mid,endogenous,79,72934,0.8,109.2606
cumulative_policy,mid,endogenous,80,48051,0.5667,93.8679
cumulative_policy,mid,endogenous,81,693385,0.8667,114.4329
cumulative_policy,mid,endogenous,82,238969,0.9,116.5612
cumulative_policy,mid,endogenous,83,810621,0.5667,80.0914
cumulative_policy,mid,endogenous,84,303446,0.5,78.7371
cumulative_policy,mid,endogenous,85,83668,0.6,104.6268
cumulative_policy,mid,endogenous,86,896866,0.7,104.1437
cumulative_policy,mid,endogenous,87,244099,0.8667,118.3567
cumulative_policy,mid,endogenous,88,908574,0.8333,114.5141
cumulative_policy,mid,endogenous,89,105908,0.7667,110.8272
cumulative_policy,mid,endogenous,90,398592,0.7667,109.9608
cumulative_policy,mid,endogenous,91,291477,0.9667,119.8647
cumulative_policy,mid,endogenous,92,475436,0.3667,70.3508
cumulative_policy,mid,endogenous,93,666564,0.9333,120.8468
cumulative_policy,mid,endogenous,94,874629,0.4333,69.6718
cumulative_policy,mid,endogenous,95,382555,0.8,101.3879
cumulative_policy,mid,endogenous,96,170556,0.7,96.791
cumulative_policy,mid,endogenous,97,388163,0.8,104.1467
cumulative_policy,mid,endogenous,98,372529,0.5667,109.2834
cumulative_policy,mid,endogenous,99,219685,0.9333,116.436
cumulative_policy,mid,endogenous,100,702730,0.7,104.6635
cumulative_policy,mid,endogenous,101,279947,0.8,103.2498
cumulative_policy,mid,endogenous,102,735912,0.6667,90.0948
cumulative_policy,mid,endogenous,103,982154,0.8333,109.8038
cumulative_policy,mid,endogenous,104,716752,0.5667,91.8257
cumulative_policy,mid,endogenous,105,679515,0.5667,85.8968
cumulative_policy,mid,endogenous,106,74871,0.9333,114.4602
cumulative_policy,mid,endogenous,107,638721,0.9333,113.7215
cumulative_policy,mid,endogenous,108,665823,0.8667,102.6747
cumulative_policy,mid,endogenous,109,179452,0.5333,88.3232
cumulative_policy,mid,endogenous,110,560087,0.2333,52.8809
cumulative_policy,mid,endogenous,111,764545,0.9333,115.5518
cumulative_policy,mid,endogenous,112,256703,0.9333,111.2404
cumulative_policy,mid,endogenous,113,171340,0.5333,85.1916
cumulative_policy,mid,endogenous,114,484715,0.7,110.082
cumulative_policy,mid,endogenous,115,397888,0.5667,96.4222
cumulative_policy,mid,endogenous,116,283061,0.4333,77.5436
cumulative_policy,mid,endogenous,117,970343,0.3667,97.9372
cumulative_policy,mid,endogenous,118,671089,0.6333,87.1055
cumulative_policy,mid,endogenous,119,721591,0.5,72.7502
cumulative_policy,mid,endogenous,120,584005,0.5,81.7034
cumulative_policy,mid,endogenous,121,230284,0.8333,103.5347
cumulative_policy,mid,endogenous,122,717871,0.7333,97.5051
cumulative_policy,mid,endogenous,123,340036,0.7333,117.333
cumulative_policy,mid,endogenous,124,883795,0.9333,120.6921
cumulative_policy,mid,endogenous,125,805636,0.9333,114.2299
cumulative_policy,mid,endogenous,126,813695,0.6,93.5602
cumulative_policy,mid,endogenous,127,58656,0.6333,92.6521
cumulative_policy,mid,endogenous,128,240175,0.4333,100.4664
cumulative_policy,mid,endogenous,129,861723,0.5333,89.7656
cumulative_policy,mid,endogenous,130,33660,0.8667,104.2277
cumulative_policy,mid,endogenous,131,844152,0.6333,85.1224
cumulative_policy,mid,endogenous,132,330777,0.8667,113.5162
cumulative_policy,mid,endogenous,133,420652,0.4667,96.0644
cumulative_policy,mid,endogenous,134,280747,0.8,119.138
cumulative_policy,mid,endogenous,135,69404,0.8667,113.724
cumulative_policy,mid,endogenous,136,221232,0.6333,90.8636
cumulative_policy,mid,endogenous,137,957493,0.4667,69.5492
cumulative_policy,mid,endogenous,138,988713,0.8333,107.097
cumulative_policy,mid,endogenous,139,594732,0.9667,120.3718
cumulative_policy,mid,endogenous,140,918939,0.8,112.8657
cumulative_policy,mid,endogenous,141,752788,0.8667,116.8645
cumulative_policy,mid,endogenous,142,329964,0.7667,103.1267
cumulative_policy,mid,endogenous,143,222956,0.8333,103.5092
cumulative_policy,mid,endogenous,144,687278,0.6333,85.1018
cumulative_policy,mid,endogenous,145,523482,0.9333,114.5178
cumulative_policy,mid,endogenous,146,414851,0.7,92.0906
cumulative_policy,mid,endogenous,147,927658,0.6333,104.1433
cumulative_policy,mid,endogenous,148,958973,0.9667,114.0571
cumulative_policy,mid,endogenous,149,674080,0.5333,107.1913
cumulative_policy,mid,endogenous,150,481142,0.7333,105.5221
cumulative_policy,mid,endogenous,151,149812,0.9333,114.9984
cumulative_policy,mid,endogenous,152,277747,0.7,104.1437
cumulative_policy,mid,endogenous,153,146414,0.6,91.7282
cumulative_policy,mid,endogenous,154,258608,1.0,126.2806
cumulative_policy,mid,endogenous,155,781178,0.9,111.5651
cumulative_policy,mid,endogenous,156,588638,0.8,105.8917
cumulative_policy,mid,endogenous,157,565159,0.9,110.8773
cumulative_policy,mid,endogenous,158,275505,0.6333,111.1352
cumulative_policy,mid,endogenous,159,783301,0.6,100.3731
cumulative_policy,mid,endogenous,160,612983,0.8333,109.0359
cumulative_policy,mid,endogenous,161,449246,0.8,113.393
cumulative_policy,mid,endogenous,162,941436,0.5667,86.4219
cumulative_policy,mid,endogenous,163,611879,0.6333,93.2269
cumulative_policy,mid,endogenous,164,418802,0.8667,110.1792
cumulative_policy,mid,endogenous,165,379581,0.8333,115.902
cumulative_policy,mid,endogenous,166,229975,0.7333,95.55
cumulative_policy,mid,endogenous,167,145052,0.8333,109.3235
cumulative_policy,mid,endogenous,168,534278,0.8667,113.4423
cumulative_policy,mid,endogenous,169,517489,0.4667,91.7892
cumulative_policy,mid,endogenous,170,95326,0.6,91.3968
cumulative_policy,mid,endogenous,171,792496,0.9,115.3298
cumulative_policy,mid,endogenous,172,49406,0.6667,95.7197
cumulative_policy,mid,endogenous,173,902932,0.9,118.0135
cumulative_policy,mid,endogenous,174,114976,0.7333,98.3645
cumulative_policy,mid,endogenous,175,160266,0.9333,119.7828
cumulative_policy,mid,endogenous,176,657925,0.5667,82.5589
cumulative_policy,mid,endogenous,177,167754,0.9667,116.4871
cumulative_policy,mid,endogenous,178,830556,0.9,111.4052
cumulative_policy,mid,endogenous,179,713537,0.6667,97.7495
cumulative_policy,mid,endogenous,180,442667,0.7333,100.9958
cumulative_policy,mid,endogenous,181,625381,0.7667,114.1617
cumulative_policy,mid,endogenous,182,66614,0.8,117.2656
cumulative_policy,mid,endogenous,183,403458,0.9,118.814
cumulative_policy,mid,endogenous,184,400157,1.0,121.5709
cumulative_policy,mid,endogenous,185,624835,0.6667,102.5564
cumulative_policy,mid,endogenous,186,490786,0.6,91.722
cumulative_policy,mid,endogenous,187,554817,0.6,90.9584
cumulative_policy,mid,endogenous,188,263627,0.8333,112.0954
cumulative_policy,mid,endogenous,189,580100,0.8667,105.4501
cumulative_policy,mid,endogenous,190,902593,0.7667,112.4216
cumulative_policy,mid,endogenous,191,988211,0.5,108.7865
cumulative_policy,mid,endogenous,192,12039,0.9333,115.6474
cumulative_policy,mid,endogenous,193,713329,1.0,121.1497
cumulative_policy,mid,endogenous,194,755732,0.6,88.0652
cumulative_policy,mid,endogenous,195,120117,0.6333,108.6209
cumulative_policy,mid,endogenous,196,714826,0.7333,100.8251
cumulative_policy,mid,endogenous,197,927768,0.3667,81.9835
cumulative_policy,mid,endogenous,198,563055,0.6333,88.3755
cumulative_policy,mid,endogenous,199,787353,0.8333,114.5542
cumulative_policy,mid,exogenous,0,670488,1.0,121.5646
cumulative_policy,mid,exogenous,1,116740,1.0,121.8744
cumulative_policy,mid,exogenous,2,26226,1.0,120.38
cumulative_policy,mid,exogenous,3,777573,1.0,119.6568
cumulative_policy,mid,exogenous,4,288390,1.0,121.6311
cumulative_policy,mid,exogenous,5,256788,1.0,121.5027
cumulative_policy,mid,exogenous,6,234054,1.0,120.9882
cumulative_policy,mid,exogenous,7,146317,1.0,124.136
cumulative_policy,mid,exogenous,8,772247,1.0,119.2877
cumulative_policy,mid,exogenous,9,107474,1.0,120.5551
cumulative_policy,mid,exogenous,10,709571,1.0,121.762
cumulative_policy,mid,exogenous,11,776647,1.0,120.5239
cumulative_policy,mid,exogenous,12,935519,1.0,119.9019
cumulative_policy,mid,exogenous,13,571859,1.0,118.6205
cumulative_policy,mid,exogenous,14,91162,1.0,117.8876
cumulative_policy,mid,exogenous,15,619177,1.0,117.3622
cumulative_policy,mid,exogenous,16,442418,1.0,122.9877
cumulative_policy,mid,exogenous,17,33327,1.0,118.5331
cumulative_policy,mid,exogenous,18,31245,1.0,122.7829
cumulative_policy,mid,exogenous,19,98247,1.0,121.4069
cumulative_policy,mid,exogenous,20,229259,1.0,117.8526
cumulative_policy,mid,exogenous,21,243963,1.0,118.4356
cumulative_policy,mid,exogenous,22,529904,1.0,120.0109
cumulative_policy,mid,exogenous,23,631263,1.0,122.8256
cumulative_policy,mid,exogenous,24,27825,1.0,114.8867
cumulative_policy,mid,exogenous,25,588509,1.0,121.2511
cumulative_policy,mid,exogenous,26,208497,1.0,118.1414
cumulative_policy,mid,exogenous,27,750801,1.0,121.5986
cumulative_policy,mid,exogenous,28,681454,1.0,118.747
cumulative_policy,mid,exogenous,29,735393,1.0,121.9948
cumulative_policy,mid,exogenous,30,571413,1.0,116.6834
cumulative_policy,mid,exogenous,31,439899,1.0,122.8526
cumulative_policy,mid,exogenous,32,231149,1.0,116.1836
cumulative_policy,mid,exogenous,33,471030,1.0,118.1383
cumulative_policy,mid,exogenous,34,617890,1.0,119.6101
cumulative_policy,mid,exogenous,35,291705,1.0,125.0316
cumulative_policy,mid,exogenous,36,848750,1.0,120.0293
cumulative_policy,mid,exogenous,37,911528,1.0,121.5698
cumulative_policy,mid,exogenous,38,6815,1.0,119.5044
cumulative_policy,mid,exogenous,39,795668,1.0,120.0956
cumulative_policy,mid,exogenous,40,844963,1.0,118.8795
cumulative_policy,mid,exogenous,41,167415,1.0,121.0394
cumulative_policy,mid,exogenous,42,732053,1.0,118.4798
cumulative_policy,mid,exogenous,43,443144,1.0,119.3503
cumulative_policy,mid,exogenous,44,356779,1.0,118.5936
cumulative_policy,mid,exogenous,45,291370,1.0,119.9491
cumulative_policy,mid,exogenous,46,163033,1.0,119.2168
cumulative_policy,mid,exogenous,47,225773,1.0,120.3509
cumulative_policy,mid,exogenous,48,800582,1.0,122.7331
cumulative_policy,mid,exogenous,49,352945,1.0,118.713
cumulative_policy,mid,exogenous,50,107176,1.0,121.4939
cumulative_policy,mid,exogenous,51,97252,1.0,119.5018
cumulative_policy,mid,exogenous,52,398383,1.0,119.8999
cumulative_policy,mid,exogenous,53,101415,1.0,117.6141
cumulative_policy,mid,exogenous,54,376418,1.0,120.0798
cumulative_policy,mid,exogenous,55,888663,1.0,118.9356
cumulative_policy,mid,exogenous,56,360664,1.0,120.5204
cumulative_policy,mid,exogenous,57,633053,1.0,120.695
cumulative_policy,mid,exogenous,58,277371,1.0,121.6089
cumulative_policy,mid,exogenous,59,846336,1.0,122.0125
cumulative_policy,mid,exogenous,60,45562,1.0,118.5863
cumulative_policy,mid,exogenous,61,765180,1.0,120.0617
cumulative_policy,mid,exogenous,62,481742,1.0,119.9703
cumulative_policy,mid,exogenous,63,562276,1.0,116.6152
cumulative_policy,mid,exogenous,64,130890,1.0,117.9981
cumulative_policy,mid,exogenous,65,967097,1.0,120.9149
cumulative_policy,mid,exogenous,66,396923,1.0,121.0305
cumulative_policy,mid,exogenous,67,82628,1.0,121.7895
cumulative_policy,mid,exogenous,68,578857,1.0,120.4472
cumulative_policy,mid,exogenous,69,307420,1.0,120.8488
cumulative_policy,mid,exogenous,70,869694,1.0,122.1205
cumulative_policy,mid,exogenous,71,659177,1.0,119.8678
cumulative_policy,mid,exogenous,72,648565,1.0,119.4299
cumulative_policy,mid,exogenous,73,928464,1.0,119.8584
cumulative_policy,mid,exogenous,74,903566,1.0,118.1241
cumulative_policy,mid,exogenous,75,379202,1.0,120.9667
cumulative_policy,mid,exogenous,76,605398,1.0,121.3068
cumulative_policy,mid,exogenous,77,201630,1.0,118.0653
cumulative_policy,mid,exogenous,78,738798,1.0,117.2649
cumulative_policy,mid,exogenous,79,72934,1.0,121.9041
cumulative_policy,mid,exogenous,80,48051,1.0,120.153
cumulative_policy,mid,exogenous,81,693385,1.0,120.8484
cumulative_policy,mid,exogenous,82,238969,1.0,121.9773
cumulative_policy,mid,exogenous,83,810621,1.0,116.6076
cumulative_policy,mid,exogenous,84,303446,1.0,119.5257
cumulative_policy,mid,exogenous,85,83668,1.0,118.1947
cumulative_policy,mid,exogenous,86,896866,1.0,121.9734
cumulative_policy,mid,exogenous,87,244099,1.0,124.7195
cumulative_policy,mid,exogenous,88,908574,1.0,122.5147
cumulative_policy,mid,exogenous,89,105908,1.0,120.5901
cumulative_policy,mid,exogenous,90,398592,1.0,119.9033
cumulative_policy,mid,exogenous,91,291477,1.0,121.8508
cumulative_policy,mid,exogenous,92,475436,1.0,119.7761
cumulative_policy,mid,exogenous,93,666564,1.0,123.5988
cumulative_policy,mid,exogenous,94,874629,1.0,123.0475
cumulative_policy,mid,exogenous,95,382555,1.0,118.2626
cumulative_policy,mid,exogenous,96,170556,1.0,120.2225
cumulative_policy,mid,exogenous,97,388163,1.0,118.8723
cumulative_policy,mid,exogenous,98,372529,1.0,121.6008
cumulative_policy,mid,exogenous,99,219685,1.0,123.5139
cumulative_policy,mid,exogenous,100,702730,1.0,121.4057
cumulative_policy,mid,exogenous,101,279947,1.0,121.4583
cumulative_policy,mid,exogenous,102,735912,1.0,122.3303
cumulative_policy,mid,exogenous,103,982154,1.0,121.7376
cumulative_policy,mid,exogenous,104,716752,1.0,119.6444
cumulative_policy,mid,exogenous,105,679515,1.0,117.7971
cumulative_policy,mid,exogenous,106,74871,1.0,120.4894
cumulative_policy,mid,exogenous,107,638721,1.0,116.8842
cumulative_policy,mid,exogenous,108,665823,1.0,117.618
cumulative_policy,mid,exogenous,109,179452,1.0,120.8651
cumulative_policy,mid,exogenous,110,560087,1.0,122.5222
cumulative_policy,mid,exogenous,111,764545,1.0,122.3253
cumulative_policy,mid,exogenous,112,256703,1.0,116.853
cumulative_policy,mid,exogenous,113,171340,1.0,117.9482
cumulative_policy,mid,exogenous,114,484715,1.0,121.9419
cumulative_policy,mid,exogenous,115,397888,1.0,121.2659
cumulative_policy,mid,exogenous,116,283061,1.0,117.8096
cumulative_policy,mid,exogenous,117,970343,1.0,118.234
cumulative_policy,mid,exogenous,118,671089,1.0,119.6694
cumulative_policy,mid,exogenous,119,721591,1.0,117.6343
cumulative_policy,mid,exogenous,120,584005,1.0,119.3396
cumulative_policy,mid,exogenous,121,230284,1.0,118.2088
cumulative_policy,mid,exogenous,122,717871,1.0,121.211
cumulative_policy,mid,exogenous,123,340036,1.0,121.0032
cumulative_policy,mid,exogenous,124,883795,1.0,122.3454
cumulative_policy,mid,exogenous,125,805636,1.0,116.6187
cumulative_policy,mid,exogenous,126,813695,1.0,122.1745
cumulative_policy,mid,exogenous,127,58656,1.0,118.1206
cumulative_policy,mid,exogenous,128,240175,1.0,116.9407
cumulative_policy,mid,exogenous,129,861723,1.0,120.3535
cumulative_policy,mid,exogenous,130,33660,1.0,117.7402
cumulative_policy,mid,exogenous,131,844152,1.0,122.1556
cumulative_policy,mid,exogenous,132,330777,1.0,120.5392
cumulative_policy,mid,exogenous,133,420652,1.0,121.383
cumulative_policy,mid,exogenous,134,280747,1.0,120.9913
cumulative_policy,mid,exogenous,135,69404,1.0,116.7379
cumulative_policy,mid,exogenous,136,221232,1.0,119.4163
cumulative_policy,mid,exogenous,137,957493,1.0,117.2391
cumulative_policy,mid,exogenous,138,988713,1.0,119.3264
cumulative_policy,mid,exogenous,139,594732,1.0,120.4095
cumulative_policy,mid,exogenous,140,918939,1.0,124.3238
cumulative_policy,mid,exogenous,141,752788,1.0,121.4407
cumulative_policy,mid,exogenous,142,329964,1.0,120.8271
cumulative_policy,mid,exogenous,143,222956,1.0,118.4946
cumulative_policy,mid,exogenous,144,687278,1.0,118.1845
cumulative_policy,mid,exogenous,145,523482,1.0,120.2955
cumulative_policy,mid,exogenous,146,414851,1.0,118.9249
cumulative_policy,mid,exogenous,147,927658,1.0,120.5
cumulative_policy,mid,exogenous,148,958973,1.0,117.8374
cumulative_policy,mid,exogenous,149,674080,1.0,118.0759
cumulative_policy,mid,exogenous,150,481142,1.0,118.5863
cumulative_policy,mid,exogenous,151,149812,1.0,118.1599
cumulative_policy,mid,exogenous,152,277747,1.0,120.1031
cumulative_policy,mid,exogenous,153,146414,1.0,119.8046
cumulative_policy,mid,exogenous,154,258608,1.0,126.3548
cumulative_policy,mid,exogenous,155,781178,1.0,121.4759
cumulative_policy,mid,exogenous,156,588638,1.0,118.4277
cumulative_policy,mid,exogenous,157,565159,1.0,116.5755
cumulative_policy,mid,exogenous,158,275505,1.0,123.169
cumulative_policy,mid,exogenous,159,783301,1.0,120.4252
cumulative_policy,mid,exogenous,160,612983,1.0,121.3351
cumulative_policy,mid,exogenous,161,449246,1.0,119.9458
cumulative_policy,mid,exogenous,162,941436,1.0,120.0258
cumulative_policy,mid,exogenous,163,611879,1.0,121.1743
cumulative_policy,mid,exogenous,164,418802,1.0,121.1177
cumulative_policy,mid,exogenous,165,379581,1.0,120.8306
cumulative_policy,mid,exogenous,166,229975,1.0,118.8945
cumulative_policy,mid,exogenous,167,145052,1.0,120.0683
cumulative_policy,mid,exogenous,168,534278,1.0,120.9524
cumulative_policy,mid,exogenous,169,517489,1.0,120.5219
cumulative_policy,mid,exogenous,170,95326,1.0,119.5527
cumulative_policy,mid,exogenous,171,792496,1.0,118.5731
cumulative_policy,mid,exogenous,172,49406,1.0,119.5005
cumulative_policy,mid,exogenous,173,902932,1.0,123.4584
cumulative_policy,mid,exogenous,174,114976,1.0,120.1713
cumulative_policy,mid,exogenous,175,160266,1.0,120.0521
cumulative_policy,mid,exogenous,176,657925,1.0,122.8145
cumulative_policy,mid,exogenous,177,167754,1.0,120.3608
cumulative_policy,mid,exogenous,178,830556,1.0,118.7399
cumulative_policy,mid,exogenous,179,713537,1.0,121.8627
cumulative_policy,mid,exogenous,180,442667,1.0,123.5975
cumulative_policy,mid,exogenous,181,625381,1.0,123.9738
cumulative_policy,mid,exogenous,182,66614,1.0,122.229
cumulative_policy,mid,exogenous,183,403458,1.0,120.6116
cumulative_policy,mid,exogenous,184,400157,1.0,121.6305
cumulative_policy,mid,exogenous,185,624835,1.0,119.5314
cumulative_policy,mid,exogenous,186,490786,1.0,121.2259
cumulative_policy,mid,exogenous,187,554817,1.0,122.6406
cumulative_policy,mid,exogenous,188,263627,1.0,121.7559
cumulative_policy,mid,exogenous,189,580100,1.0,120.5192
cumulative_policy,mid,exogenous,190,902593,1.0,121.6296
cumulative_policy,mid,exogenous,191,988211,1.0,119.0285
cumulative_policy,mid,exogenous,192,12039,1.0,120.9661
cumulative_policy,mid,exogenous,193,713329,1.0,121.145
cumulative_policy,mid,exogenous,194,755732,1.0,122.7622
cumulative_policy,mid,exogenous,195,120117,1.0,124.1454
cumulative_policy,mid,exogenous,196,714826,1.0,121.5802
cumulative_policy,mid,exogenous,197,927768,1.0,120.0185
cumulative_policy,mid,exogenous,198,563055,1.0,121.676
cumulative_policy,mid,exogenous,199,787353,1.0,119.8976
